"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"114900017","목동1단지상가.이대병원입구","마을버스","15528","37.5378430000","126.8817500000","미설치  "
"114900018","학마을2단지아파트","마을버스","15526","37.5089670000","126.8441080000","미설치  "
"114900019","목동3.4단지사잇길","마을버스","15525","37.5326710000","126.8716990000","미설치  "
"114900020","한신청구아파트","마을버스","15524","37.5396900000","126.8815750000","미설치  "
"114900021","청기와네거리","마을버스","15523","37.5190940000","126.8435710000","미설치  "
"114900022","학마을2단지아파트","마을버스","15522","37.5088380000","126.8442810000","미설치  "
"114900023","곰달래길입구","마을버스","15521","37.5341170000","126.8696390000","미설치  "
"114900024","한신아파트","마을버스","15520","37.5406860000","126.8801720000","미설치  "
"114900025","농협.영도초등학교","마을버스","15518","37.5359180000","126.8705500000","미설치  "
"114900026","목동센트럴1단지","마을버스","15516","37.5164270000","126.8407070000","미설치  "
"114900027","신목중학교","마을버스","15515","37.5370780000","126.8719020000","미설치  "
"114900028","목동2단지후문","마을버스","15514","37.5381210000","126.8735360000","미설치  "
"114900029","목동센트럴2단지","마을버스","15513","37.5155300000","126.8410310000","미설치  "
"114900030","성원.극동아파트","마을버스","15512","37.5380040000","126.8716470000","미설치  "
"114900031","벽산.대주아파트","마을버스","15511","37.5143900000","126.8415300000","미설치  "
"114900032","대림.수정아파트","마을버스","15510","37.5123380000","126.8424430000","미설치  "
"114900033","목동역.5호선5번출구","마을버스","15549","37.5257440000","126.8653370000","미설치  "
"114900034","한신청구아파트정문","마을버스","15553","37.5398180000","126.8816170000","미설치  "
"114900035","목동8단지천주교","마을버스","15554","37.5225980000","126.8688820000","미설치  "
"114900036","목동3.4단지사잇길","마을버스","15556","37.5327980000","126.8716440000","미설치  "
"114900037","우성아파트.월촌초등학교","마을버스","15558","37.5408420000","126.8757100000","미설치  "
"114900038","목동3단지후문","마을버스","15559","37.5341930000","126.8699110000","미설치  "
"114900039","성원.극동아파트","마을버스","15564","37.5380070000","126.8717850000","미설치  "
"114900040","목동9단지B상가","마을버스","15565","37.5182650000","126.8606850000","미설치  "
"114900041","현대아파트.월드메르디앙아파트","마을버스","15566","37.5390520000","126.8699130000","미설치  "
"114900042","우신웨스트빌.목동보건지소","마을버스","15568","37.5402390000","126.8688080000","미설치  "
"114900043","신정네거리해누리분수광장","마을버스","15575","37.5219730000","126.8513660000","미설치  "
"114900044","거산아파트","마을버스","15579","37.5401970000","126.8319710000","미설치  "
"114900045","청기와네거리","마을버스","15580","37.5197660000","126.8438990000","미설치  "
"114900046","목동YMCA","마을버스","15551","37.5388760000","126.8828510000","미설치  "
"114900047","목2동주민센터","마을버스","15574","37.5466950000","126.8713330000","미설치  "
"114900048","신곡시장","마을버스","15582","37.5187450000","126.8425810000","미설치  "
"114900049","목동센트럴2단지.이마트24","마을버스","15585","37.5157450000","126.8408150000","미설치  "
"114900050","벽산.대주아파트","마을버스","15586","37.5145610000","126.8413480000","미설치  "
"114900051","대림.수정아파트","마을버스","15587","37.5122990000","126.8423500000","미설치  "
"114900052","한성교회.백암고","마을버스","15588","37.5111080000","126.8429320000","미설치  "
"114900053","금옥여고.대우미래사랑아파트","마을버스","15589","37.5096650000","126.8436830000","미설치  "
"114900054","동일하이빌아파트","마을버스","15591","37.5101440000","126.8406520000","미설치  "
"114900055","넓은들공원","마을버스","15592","37.5108990000","126.8389760000","미설치  "
"114900056","양천노인요양병원","마을버스","15597","37.5133560000","126.8289050000","미설치  "
"114900057","신은초등학교","마을버스","15600","37.5133370000","126.8335380000","미설치  "
"114900058","양천어르신요양센터","마을버스","15638","37.5134410000","126.8289090000","미설치  "
"114900059","서울남부지법","마을버스","15547","37.5216810000","126.8629840000","미설치  "
"114900060","하이스트학원.종로학원","마을버스","15552","37.5248820000","126.8694340000","미설치  "
"114900061","한신아파트","마을버스","15555","37.5407550000","126.8803570000","미설치  "
"114900062","목동8단지.한전.출입국관리사무소","마을버스","15557","37.5202460000","126.8683310000","미설치  "
"114900063","용왕산입구","마을버스","15561","37.5380880000","126.8731060000","미설치  "
"114900064","목동문화체육센터.건영아파트","마을버스","15570","37.5418500000","126.8691980000","미설치  "
"114900065","팔복부동산.목동교회","마을버스","15572","37.5438490000","126.8704990000","미설치  "
"114900066","신정네거리.2호선4번출구","마을버스","15573","37.5195450000","126.8533180000","미설치  "
"114900067","양동중학교","마을버스","15576","37.5475220000","126.8687520000","미설치  "
"114900068","목동센트럴1단지","마을버스","15584","37.5165520000","126.8404710000","미설치  "
"114900069","목동프라자","마을버스","15567","37.5195080000","126.8592180000","미설치  "
"114900070","현대아파트.월드메르디앙아파트","마을버스","15593","37.5387120000","126.8703580000","미설치  "
"114900071","신정이펜하우스3.4단지","마을버스","15598","37.5111660000","126.8305880000","미설치  "
"114900072","신은초등학교","마을버스","15614","37.5134860000","126.8336320000","미설치  "
"114900073","이펜하우스3.4단지","마을버스","15637","37.5115750000","126.8302520000","미설치  "
"114900074","수명산입구","마을버스","15577","37.5434140000","126.8288760000","미설치  "
"114900075","서남병원","마을버스","15599","37.5117420000","126.8325990000","미설치  "
"114900076","서남병원","마을버스","15635","37.5117570000","126.8325260000","미설치  "
"114900077","목동야구장.청소년회관.행복한세상","마을버스","15532","37.5300610000","126.8756320000","미설치  "
"114900078","목운초중교","마을버스","15543","37.5260950000","126.8732770000","미설치  "
"114900079","목동운동장남문.아이스링크","마을버스","15546","37.5284290000","126.8765360000","미설치  "
"114900080","목2동주민센터","마을버스","15503","37.5461750000","126.8713810000","미설치  "
"114900081","우성아파트.월촌초등학교","마을버스","15517","37.5411730000","126.8769540000","미설치  "
"114900082","강서보건소.9호선등촌역","마을버스","15501","37.5490380000","126.8680480000","미설치  "
"114900083","롯데캐슬아파트.목3동시장","마을버스","15594","37.5480700000","126.8670350000","미설치  "
"114900084","영도초등학교","마을버스","15562","37.5355160000","126.8704510000","미설치  "
"114900085","목동3단지상가.목동도서관.국제우체국","마을버스","15534","37.5347060000","126.8757590000","미설치  "
"114900086","5단지C상가.목5동성당","마을버스","15535","37.5327740000","126.8775080000","미설치  "
"114900087","파리공원","마을버스","15538","37.5346050000","126.8782900000","미설치  "
"114900088","목동5단지B상가.목5동주민센터","마을버스","15541","37.5357200000","126.8812940000","미설치  "
"114900089","동방.신성아파트","마을버스","15527","37.5214620000","126.8463000000","미설치  "
"114900090","목동프라자","마을버스","15542","37.5194000000","126.8593710000","미설치  "
"114900091","신정1동주민센터","마을버스","15571","37.5184090000","126.8543800000","미설치  "
"114900092","넓은들공원","마을버스","15502","37.5109920000","126.8386010000","미설치  "
"114900093","신정네거리역.2호선2번출구","마을버스","15533","37.5199220000","126.8527990000","미설치  "
"114900094","동방.신성아파트","마을버스","15578","37.5219170000","126.8463870000","미설치  "
"114900095","신정현대아파트.서부트럭터미널","마을버스","15590","37.5089510000","126.8419780000","미설치  "
"114900096","양천구청.보건소.경찰서","마을버스","15560","37.5181490000","126.8661710000","미설치  "
"114900097","신정이펜하우스1단지","마을버스","15596","37.5150570000","126.8280950000","미설치  "
"114900098","거산아파트","마을버스","15995","37.5407140000","126.8316930000","미설치  "
"114900099","강서양천교육지원청","마을버스","15992","37.5410850000","126.8306670000","미설치  "
"115000001","염창역.서울도시가스","중앙차로","16001","37.5471450000","126.8758950000","설치   "
"115000002","염창역.서울도시가스","중앙차로","16002","37.5469640000","126.8750050000","설치   "
"115000003","등촌역.강서보건소","중앙차로","16003","37.5491150000","126.8687200000","설치   "
"115000004","등촌역.강서보건소","중앙차로","16004","37.5494110000","126.8676000000","설치   "
"115000005","등촌중학교.백석초등학교","중앙차로","16005","37.5526740000","126.8614640000","설치   "
"115000006","등촌중학교.백석초등학교","중앙차로","16006","37.5529030000","126.8606800000","설치   "
"115000007","백석초등학교.한국임업진흥원","일반차로","16103","37.5527040000","126.8616540000","미설치  "
"115000008","등촌중학교.한국임업진흥원","일반차로","16104","37.5529520000","126.8601040000","설치   "
"115000009","강서대학교.강서LG베스트샵","일반차로","16105","37.5548400000","126.8560330000","설치   "
"115000010","하이웨이주유소.강서대학교","일반차로","16106","37.5545370000","126.8557950000","설치   "
"115000011","88체육관","중앙차로","0","37.5573170000","126.8489400000","미설치  "
"115000012","88체육관","중앙차로","0","37.5569300000","126.8487700000","미설치  "
"115000013","등촌주공5단지아파트","가로변시간","16109","37.5581870000","126.8437950000","설치   "
"115000014","발산2동주민센터","중앙차로","0","37.5580140000","126.8414700000","미설치  "
"115000015","발산역4번출구","가로변시간","16111","37.5586270000","126.8392820000","설치   "
"115000016","발산역5번출구","가로변시간","16112","37.5582110000","126.8394840000","미설치  "
"115000017","공항초등학교","일반차로","16113","37.5609310000","126.8172680000","미설치  "
"115000018","KT공항지사","일반차로","16999","37.5604190000","126.8168600000","미설치  "
"115000019","공항중학교","가로변시간","16115","37.5611200000","126.8146530000","설치   "
"115000020","송정역","가로변시간","16116","37.5611780000","126.8107200000","미설치  "
"115000021","송정역","가로변전일","16117","37.5616790000","126.8090170000","설치   "
"115000022","공항시장","일반차로","16118","37.5622630000","126.8088370000","설치   "
"115000023","공항시장","일반차로","16119","37.5624230000","126.8087510000","미설치  "
"115000024","공항시장역3번출구","일반차로","16120","37.5638250000","126.8109490000","설치   "
"115000025","공항시장역.공항성산교회","일반차로","16121","37.5647460000","126.8113840000","미설치  "
"115000026","방화주유소","일반차로","16122","37.5662180000","126.8125780000","설치   "
"115000027","방화2동청성아파트앞","일반차로","16123","37.5669760000","126.8116150000","설치   "
"115000028","방신전통시장","일반차로","16124","37.5699580000","126.8128620000","설치   "
"115000029","방화2동우촌연립","일반차로","16125","37.5700230000","126.8114750000","설치   "
"115000030","국민은행방화동지점","일반차로","16126","37.5727190000","126.8115900000","설치   "
"115000031","국민은행방화동지점","일반차로","16127","37.5726570000","126.8113410000","미설치  "
"115000032","한서고등학교.보람아파트","일반차로","16128","37.5748300000","126.8117330000","미설치  "
"115000033","한서고등학교.보람아파트","일반차로","16129","37.5748160000","126.8114190000","설치   "
"115000034","방화역2번출구","일반차로","16130","37.5767420000","126.8126270000","미설치  "
"115000035","방화역","일반차로","16131","37.5769120000","126.8123590000","미설치  "
"115000036","방화3동주민센터.국립국어원","일반차로","16132","37.5791300000","126.8135130000","미설치  "
"115000037","방화도시7단지.국립국어원","일반차로","16133","37.5793050000","126.8133550000","미설치  "
"115000038","가양8단지아파트.가양역","일반차로","16134","37.5618620000","126.8559120000","설치   "
"115000039","가양역.마포중고등학교","일반차로","16135","37.5589280000","126.8542040000","미설치  "
"115000040","가양역.마포중고등학교","일반차로","16136","37.5595590000","126.8541940000","미설치  "
"115000041","경복비즈니스고등학교","일반차로","16137","37.5575280000","126.8534480000","미설치  "
"115000042","경복비즈니스고등학교","일반차로","16138","37.5576630000","126.8531220000","미설치  "
"115000043","강서구청.한국건강관리협회","가로변시간","16139","37.5526280000","126.8505840000","설치   "
"115000044","강서구청.한국건강관리협회","가로변전일","16140","37.5526690000","126.8501700000","설치   "
"115000045","우장초등학교","가로변전일","16141","37.5503530000","126.8481810000","미설치  "
"115000046","우장초등학교","가로변시간","16142","37.5493670000","126.8477780000","미설치  "
"115000047","한국폴리텍1.서울강서대학교","가로변전일","16143","37.5460870000","126.8452750000","미설치  "
"115000048","한국폴리텍1.서울강서대학교","일반차로","16144","37.5458430000","126.8447320000","설치   "
"115000049","화곡본동시장","가로변시간","16145","37.5431790000","126.8426280000","미설치  "
"115000050","화곡본동시장","가로변시간","16146","37.5433430000","126.8432510000","설치   "
"115000051","화곡역","가로변전일","16147","37.5410380000","126.8387530000","설치   "
"115000052","화곡역7번출구","가로변전일","16148","37.5408720000","126.8370050000","설치   "
"115000053","강서구청소년상담복지센터","가로변시간","16149","37.5401920000","126.8355600000","미설치  "
"115000054","화곡푸르지오","가로변시간","16150","37.5401510000","126.8344790000","미설치  "
"115000055","외발산신광명마을","일반차로","16151","37.5460650000","126.8215260000","미설치  "
"115000056","외발산신광명마을","일반차로","16152","37.5459580000","126.8211320000","미설치  "
"115000057","강서면허시험장.메이필드호텔","일반차로","16153","37.5496840000","126.8194960000","설치   "
"115000058","강서면허시험장.메이필드호텔","일반차로","16154","37.5477980000","126.8202270000","설치   "
"115000059","강서농수산물도매시장","일반차로","16155","37.5518700000","126.8199800000","미설치  "
"115000061","공항동송정중학교","일반차로","16158","37.5527780000","126.8151170000","설치   "
"115000062","공항동송정중학교","일반차로","16159","37.5531300000","126.8153680000","설치   "
"115000063","국립항공박물관.공항동천주교회","일반차로","16160","37.5556380000","126.8119170000","미설치  "
"115000064","국립항공박물관.공항동천주교회","일반차로","16161","37.5551520000","126.8119430000","설치   "
"115000065","공항동지하도입구","일반차로","16162","37.5590870000","126.8081850000","미설치  "
"115000066","방화중학교","일반차로","16493","37.5642670000","126.8065580000","미설치  "
"115000067","방화중학교","일반차로","16164","37.5646210000","126.8059170000","미설치  "
"115000068","서울방화초등학교","일반차로","16165","37.5671990000","126.8056210000","미설치  "
"115000069","방화동도시개발11단지","일반차로","16166","37.5708520000","126.8042020000","미설치  "
"115000070","개화119안전센터","일반차로","16167","37.5751950000","126.8026000000","미설치  "
"115000071","개화119안전센터","일반차로","16168","37.5751280000","126.8022250000","미설치  "
"115000072","개화역1번출구.개화검문소","일반차로","16169","37.5784550000","126.8003450000","미설치  "
"115000073","개화역1번출구.개화검문소","일반차로","16170","37.5784940000","126.7997880000","미설치  "
"115000074","상사마을","일반차로","16171","37.5824930000","126.7985640000","미설치  "
"115000075","상사마을","일반차로","16172","37.5818200000","126.7983350000","설치   "
"115000076","영일고등학교.강서도서관","가로변시간","16173","37.5489890000","126.8633550000","미설치  "
"115000077","아이파크아파트.백석중학교.실로암안과","가로변시간","16174","37.5451450000","126.8621410000","미설치  "
"115000078","등촌2동주민센터.등촌동대림아파트","가로변전일","16175","37.5419420000","126.8629700000","설치   "
"115000079","대일고교.임광아파트.배광교회","가로변시간","16176","37.5397910000","126.8635680000","미설치  "
"115000080","용문사.시립화곡청소년센터","가로변전일","16177","37.5370970000","126.8633460000","미설치  "
"115000081","목동사거리","가로변시간","16178","37.5331980000","126.8635210000","설치   "
"115000082","목동사거리","가로변시간","16179","37.5316340000","126.8636090000","설치   "
"115000083","화곡동남부시장","일반차로","16180","37.5318360000","126.8588540000","설치   "
"115000084","성석교회","일반차로","16181","37.5315120000","126.8575910000","설치   "
"115000085","서울신정초등학교","일반차로","16182","37.5311280000","126.8529070000","설치   "
"115000086","서울신정초등학교","일반차로","16183","37.5309340000","126.8525300000","설치   "
"115000087","화곡8동주민센터","일반차로","16184","37.5308220000","126.8495870000","설치   "
"115000088","화곡8동주민센터.까치산시장","일반차로","16185","37.5305890000","126.8488200000","설치   "
"115000089","KT강서지사","일반차로","16186","37.5299720000","126.8475170000","설치   "
"115000090","KT강서지사","일반차로","16187","37.5299540000","126.8478810000","설치   "
"115000091","화곡동유림아파트","일반차로","16188","37.5304790000","126.8443020000","설치   "
"115000092","화곡동유림아파트","일반차로","16189","37.5303530000","126.8444270000","설치   "
"115000093","황외과앞","일반차로","16190","37.5309630000","126.8378390000","미설치  "
"115000094","까치산역2번출구","일반차로","16191","37.5317710000","126.8468460000","설치   "
"115000095","까치산역4번출구","일반차로","16192","37.5322390000","126.8461930000","미설치  "
"115000096","화곡동백구사","일반차로","16193","37.5326000000","126.8425180000","설치   "
"115000097","화곡동백구사","일반차로","16194","37.5323830000","126.8407950000","설치   "
"115000098","화곡대림아파트","일반차로","16195","37.5330030000","126.8389300000","설치   "
"115000099","화곡동대림아파트.화곡중앙시장","일반차로","16196","37.5341800000","126.8383220000","설치   "
"115000100","가로공원.나누리병원","일반차로","16197","37.5367730000","126.8371920000","설치   "
"115000101","가로공원.나누리병원","일반차로","16198","37.5374400000","126.8368740000","설치   "
"115000102","가로공원.나누리병원","일반차로","16199","37.5369070000","126.8366730000","미설치  "
"115000103","가로공원.나누리병원","일반차로","16200","37.5371790000","126.8362930000","설치   "
"115000105","화원중학교","일반차로","16202","37.5379770000","126.8404330000","설치   "
"115000106","신월초등학교","일반차로","16203","37.5386350000","126.8389690000","설치   "
"115000107","신월초등학교","일반차로","16204","37.5389650000","126.8394910000","설치   "
"115000108","화곡역5번출구","가로변시간","16205","37.5406480000","126.8409450000","설치   "
"115000109","화곡역4번출구","가로변시간","16206","37.5409530000","126.8411220000","설치   "
"115000110","화곡역1번출구","가로변전일","16207","37.5427980000","126.8395170000","미설치  "
"115000111","화곡역8번출구","가로변전일","16208","37.5429290000","126.8388890000","미설치  "
"115000112","대원시장","가로변시간","16209","37.5440630000","126.8382260000","미설치  "
"115000113","대원시장","가로변시간","16210","37.5445250000","126.8373130000","미설치  "
"115000114","화곡중고등학교","가로변시간","16211","37.5472240000","126.8362240000","미설치  "
"115000116","우장산역","가로변전일","16213","37.5492410000","126.8365030000","설치   "
"115000117","우장산역","가로변시간","16214","37.5498030000","126.8361290000","미설치  "
"115000118","명덕고등학교.서울스타병원","가로변전일","16215","37.5530920000","126.8365230000","미설치  "
"115000119","명덕고등학교.서울스타병원","가로변전일","16216","37.5532910000","126.8363720000","설치   "
"115000120","발산역.우장산힐스테이트","가로변시간","16217","37.5560390000","126.8376250000","미설치  "
"115000121","발산역.우장산힐스테이트","일반차로","16218","37.5567660000","126.8374840000","설치   "
"115000122","발산역2번출구","일반차로","16219","37.5600900000","126.8385580000","미설치  "
"115000123","발산역3번출구","일반차로","16220","37.5601700000","126.8389700000","미설치  "
"115000124","서울호서전문학교.등촌주공3단지아파트","일반차로","16221","37.5627490000","126.8394810000","미설치  "
"115000125","서울호서전문학교.등촌주공3단지아파트","일반차로","16222","37.5626620000","126.8397550000","미설치  "
"115000126","서울강서우체국","일반차로","16223","37.5645690000","126.8403700000","미설치  "
"115000127","서울강서우체국","일반차로","16224","37.5645670000","126.8400520000","미설치  "
"115000128","양천향교역.휴먼빌아파트","일반차로","16225","37.5692170000","126.8416020000","미설치  "
"115000129","양천향교입구","일반차로","16226","37.5700300000","126.8414250000","미설치  "
"115000130","가양한강타운아파트","일반차로","16227","37.5704030000","126.8434530000","설치   "
"115000131","가양한강타운아파트","일반차로","16228","37.5705060000","126.8438100000","미설치  "
"115000132","가양2단지성지아파트.동양고등학교","일반차로","16229","37.5696270000","126.8465420000","미설치  "
"115000133","가양2단지성지아파트.동양고등학교","일반차로","16230","37.5696430000","126.8473480000","설치   "
"115000134","한보구암마을아파트","일반차로","16231","37.5687670000","126.8490270000","미설치  "
"115000135","가양동천주교영등포공업고등학교","일반차로","16232","37.5684830000","126.8496500000","설치   "
"115000136","서울서진학교.우체국앞.허준박물관","일반차로","16233","37.5668480000","126.8513300000","미설치  "
"115000137","탑산초등학교.허준박물관","일반차로","16234","37.5666980000","126.8517610000","미설치  "
"115000138","가양4단지아파트","일반차로","16235","37.5652600000","126.8532900000","미설치  "
"115000139","대림경동아파트","일반차로","16236","37.5655880000","126.8532160000","미설치  "
"115000140","가양5단지아파트","일반차로","16237","37.5642420000","126.8551300000","미설치  "
"115000141","가양2동강변아파트","일반차로","16238","37.5641800000","126.8556380000","미설치  "
"115000142","가양6단지아파트","일반차로","16239","37.5629460000","126.8579040000","설치   "
"115000143","가양초등학교","일반차로","16240","37.5617170000","126.8598200000","미설치  "
"115000144","강서구청별관","일반차로","16241","37.5611980000","126.8597600000","설치   "
"115000145","가양3동주민센터","일반차로","16242","37.5614130000","126.8607530000","설치   "
"115000146","가양9단지아파트","일반차로","16243","37.5598120000","126.8633070000","미설치  "
"115000147","가양9단지아파트.세현고등학교","일반차로","16244","37.5598130000","126.8636100000","미설치  "
"115000148","염창동아3차아파트.나이아가라호텔","일반차로","16245","37.5491220000","126.8776270000","미설치  "
"115000149","염창동아3차아파트","일반차로","16246","37.5488170000","126.8776890000","설치   "
"115000150","염창동새마을금고","일반차로","16247","37.5502350000","126.8733240000","미설치  "
"115000151","염창동새마을금고","일반차로","16248","37.5501570000","126.8727940000","미설치  "
"115000152","염창동한마음.관음삼성아파트","일반차로","16249","37.5530470000","126.8697190000","미설치  "
"115000153","염창동관음삼성아파트","일반차로","16250","37.5529300000","126.8693580000","미설치  "
"115000154","태영.삼성한사랑아파트","일반차로","16251","37.5550650000","126.8654570000","미설치  "
"115000155","금호.한솔아파트","일반차로","16252","37.5554470000","126.8654850000","미설치  "
"115000156","블루나인비지니스센터","일반차로","16253","37.5562430000","126.8637440000","미설치  "
"115000157","블루나인비지니스센터","일반차로","16254","37.5565070000","126.8639190000","미설치  "
"115000158","증미역.강서소방서","일반차로","16255","37.5578660000","126.8614310000","미설치  "
"115000159","증미역.강서소방서","일반차로","16256","37.5572310000","126.8617190000","미설치  "
"115000160","가양역.현대프린스텔","일반차로","16257","37.5602200000","126.8563500000","설치   "
"115000161","가양역.현대아파트","일반차로","16258","37.5604120000","126.8567220000","미설치  "
"115000162","가양역.우성아파트","일반차로","16259","37.5614520000","126.8539740000","미설치  "
"115000163","가양역.우성아파트","일반차로","16260","37.5622230000","126.8532280000","설치   "
"115000164","SBS공개홀","일반차로","16261","37.5634890000","126.8508000000","미설치  "
"115000165","SBS공개홀","일반차로","16262","37.5636590000","126.8498490000","설치   "
"115000167","서울서진학교","일반차로","16264","37.5662870000","126.8502920000","미설치  "
"115000168","등촌동대림아파트","일반차로","16265","37.5644050000","126.8483940000","설치   "
"115000169","강서한강자이아파트","일반차로","16266","37.5650150000","126.8478710000","설치   "
"115000170","가양동CJ주식회사","일반차로","16267","37.5666520000","126.8449350000","설치   "
"115000171","가양동CJ주식회사","일반차로","16268","37.5668130000","126.8440670000","설치   "
"115000172","양천초등학교.겸재정선미술관","일반차로","16269","37.5690680000","126.8403420000","미설치  "
"115000173","양천초등학교.겸재정선미술관","일반차로","16270","37.5687490000","126.8404890000","미설치  "
"115000174","겸재정선미술관.서울식물원","일반차로","16271","37.5697790000","126.8385680000","설치   "
"115000175","겸재정선미술관.서울식물원","일반차로","16272","37.5707730000","126.8372950000","미설치  "
"115000176","마곡실내배드민턴장","일반차로","16273","37.5726180000","126.8298510000","미설치  "
"115000177","마곡실내배드민턴장","일반차로","16274","37.5726750000","126.8319560000","설치   "
"115000178","서남물재생센터","일반차로","16275","37.5730040000","126.8273210000","설치   "
"115000179","서남물재생센터","일반차로","16276","37.5727690000","126.8271550000","설치   "
"115000180","서남환경공원.마곡청구아파트","일반차로","16277","37.5732820000","126.8233290000","설치   "
"115000181","서남환경공원.마곡청구아파트","일반차로","16278","37.5731360000","126.8222080000","미설치  "
"115000182","방화동도시개발2단지아파트","일반차로","16279","37.5732500000","126.8185240000","설치   "
"115000183","방화동도시개발2단지아파트","일반차로","16280","37.5735140000","126.8188290000","미설치  "
"115000184","공항버스종점입구","일반차로","16281","37.5728580000","126.8180790000","미설치  "
"115000186","방화동동부센트레빌아파트","일반차로","16283","37.5733230000","126.8138640000","설치   "
"115000187","방화동동부센트레빌아파트","일반차로","16284","37.5735280000","126.8142170000","설치   "
"115000188","방화사거리","일반차로","16285","37.5730860000","126.8104920000","설치   "
"115000189","방화사거리","일반차로","16286","37.5731620000","126.8094210000","설치   "
"115000190","개화산역","일반차로","16287","37.5725210000","126.8061720000","미설치  "
"115000191","개화산역","일반차로","16288","37.5727710000","126.8052930000","설치   "
"115000194","등촌3동천주교회","일반차로","16291","37.5600820000","126.8457970000","미설치  "
"115000195","등촌3동천주교회","일반차로","16292","37.5599580000","126.8460350000","미설치  "
"115000196","등촌3동5단지아파트.등촌고등학교","일반차로","16293","37.5617450000","126.8451900000","설치   "
"115000197","등촌3동5단지아파트.등촌고등학교","일반차로","16294","37.5619500000","126.8452050000","설치   "
"115000198","등촌3동주공4단지아파트","일반차로","16295","37.5624330000","126.8431770000","미설치  "
"115000199","등촌동부영아파트","일반차로","16296","37.5627220000","126.8427500000","미설치  "
"115000200","등촌3동주공10단지아파트","일반차로","16297","37.5619660000","126.8474150000","미설치  "
"115000201","등촌3동대림아파트","일반차로","16298","37.5625900000","126.8474900000","미설치  "
"115000206","강서공업고등학교","일반차로","16303","37.5755300000","126.8166280000","설치   "
"115000207","방화동도시개발1.2단지아파트","일반차로","16304","37.5752200000","126.8168750000","미설치  "
"115000208","서울항공비지니스고등학교","일반차로","16305","37.5695170000","126.8168320000","설치   "
"115000209","서울항공비지니스고등학교","일반차로","16306","37.5689650000","126.8163790000","미설치  "
"115000210","공항중학교","일반차로","16307","37.5634490000","126.8162550000","미설치  "
"115000211","공항중학교.마곡엠밸리9단지","일반차로","16308","37.5624580000","126.8167600000","설치   "
"115000212","양천향교역","일반차로","16309","37.5670000000","126.8407490000","미설치  "
"115000213","방화2차우림아파트","일반차로","16310","37.5718730000","126.8206580000","미설치  "
"115000216","방화3동주민센터","일반차로","16313","37.5784580000","126.8132960000","미설치  "
"115000217","방화동삼익아파트","일반차로","16314","37.5769680000","126.8132880000","미설치  "
"115000218","수협직판장","일반차로","16315","37.5521220000","126.8182730000","미설치  "
"115000219","청과2시장","일반차로","16316","37.5543480000","126.8218870000","미설치  "
"115000220","다솔마을","일반차로","16317","37.5550000000","126.8165390000","미설치  "
"115000222","반야정사입구","일반차로","16319","37.5565370000","126.8185000000","미설치  "
"115000224","방신전통시장","일반차로","16321","37.5700530000","126.8126600000","설치   "
"115000225","방화주유소","일반차로","16322","37.5666910000","126.8125290000","설치   "
"115000228","발산역원당사거리","일반차로","16325","37.5593990000","126.8399050000","미설치  "
"115000229","제과점앞","일반차로","16326","37.5602100000","126.8099420000","설치   "
"115000230","공항동천주교회","일반차로","16327","37.5573870000","126.8116120000","설치   "
"115000231","강서한방병원","일반차로","16328","37.5301260000","126.8390320000","설치   "
"115000232","강서한방병원","일반차로","16329","37.5299930000","126.8393410000","설치   "
"115000233","강서한강자이아파트","일반차로","16330","37.5663650000","126.8500720000","미설치  "
"115000234","강서구청별관","일반차로","16332","37.5611620000","126.8598070000","설치   "
"115000235","양천향교역","일반차로","16333","37.5675110000","126.8408630000","미설치  "
"115000236","등촌주공1.2단지","일반차로","16334","37.5658460000","126.8432440000","미설치  "
"115000237","등촌2단지부영아파트","일반차로","16335","37.5638320000","126.8425800000","미설치  "
"115000238","등촌3.4단지","일반차로","16336","37.5616750000","126.8417740000","미설치  "
"115000239","발산역3번출구","일반차로","16337","37.5596780000","126.8391470000","미설치  "
"115000241","우장산동주민센터","일반차로","16339","37.5479260000","126.8415750000","설치   "
"115000242","문성유치원","일반차로","16340","37.5469130000","126.8442270000","미설치  "
"115000243","우장산투웨니퍼스트오피스텔","가로변시간","16341","37.5472020000","126.8457820000","설치   "
"115000244","가양7단지상가","일반차로","16342","37.5607080000","126.8617130000","미설치  "
"115000245","가양4.5단지","일반차로","16343","37.5643290000","126.8526380000","미설치  "
"115000246","등촌주공9단지","일반차로","16344","37.5616430000","126.8506020000","미설치  "
"115000247","강서구민올림픽체육센터","일반차로","16345","37.5599120000","126.8501820000","미설치  "
"115000248","등촌주공6단지","일반차로","16346","37.5605530000","126.8484770000","미설치  "
"115000249","등현초등학교","일반차로","16347","37.5611000000","126.8472670000","미설치  "
"115000250","가양7단지상가앞","일반차로","16348","37.5607370000","126.8618200000","설치   "
"115000251","우장산휴먼빌아파트","일반차로","16350","37.5474380000","126.8434780000","미설치  "
"115000252","우장산동주민센터","일반차로","16351","37.5480770000","126.8413940000","미설치  "
"115000253","양서1단지우장산아이파크이편한세상","일반차로","16352","37.5479950000","126.8370200000","설치   "
"115000254","등촌주공3.4단지","일반차로","16354","37.5616160000","126.8420050000","미설치  "
"115000255","부영주공1단지","일반차로","16355","37.5641610000","126.8432180000","미설치  "
"115000256","등촌주공1.2단지","일반차로","16356","37.5663020000","126.8426260000","미설치  "
"115000257","가양6.8단지","일반차로","16357","37.5627000000","126.8579250000","미설치  "
