"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","위도","경도"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53388648","126.87665506"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.5338898","126.87663228"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53388317","126.87667785"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53387322","126.87674621"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53380939","126.87719886"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53382597","126.87708492"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53381602","126.87715328"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53387985","126.87670064"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53378949","126.87733559"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.5338326","126.87703935"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53382265","126.87710771"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53379944","126.87726722"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53389312","126.87660949"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53382928","126.87706213"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53394281","126.87626773"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53380607","126.87722165"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53379612","126.87729001"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53391628","126.87644999"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53381934","126.8771305"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53394612","126.87624494"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.5338699","126.876769"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53379281","126.8773128"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53392954","126.87635886"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53389643","126.8765867"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53380275","126.87724443"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53392623","126.87638164"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.53390638","126.87651834"
"1538954","파리공원(구)","양천구 목동 906-1","NS","노상 주차장","1","시간제 주차장","","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:03:03","N","무료","Y","유료","0","1147010200007","150","5","150","5","0","0","0","0","0","37.5339196","126.87642721"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52750735","126.85574271"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52648614","126.8625562"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52632363","126.86290289"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52753212","126.85557362"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52740924","126.85640079"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52680169","126.86043137"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52637625","126.86256658"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52664742","126.86074597"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52633567","126.86283793"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52722489","126.85763541"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52637082","126.86329435"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52764069","126.85484308"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52739264","126.85651313"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52729273","126.85717514"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52696014","126.85936136"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5275154","126.85568632"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52714613","126.85816639"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52773187","126.8542201"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52725038","126.85746608"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52774809","126.8541077"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52680442","126.85969546"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52763244","126.85489976"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52643969","126.8628501"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5276495","126.85478606"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52738423","126.85656922"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52754919","126.85546113"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52737559","126.8566256"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52626128","126.86328265"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52640219","126.86241072"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5264875","126.8618367"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5264758","126.86262393"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52770606","126.85361206"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5266878","126.8604782"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52732442","126.85696939"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52770618","126.8543896"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52670472","126.86107958"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52635601","126.86270221"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52766106","126.8539329"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52776452","126.85399531"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5276966","126.85366746"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52735731","126.85673823"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52670873","126.86034142"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.527453","126.85535664"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52649624","126.86248846"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52723347","126.85757909"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52651679","126.86163827"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5269495","126.85943023"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52681245","126.85963832"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52629481","126.86306914"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52744434","126.85541416"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52708456","126.85856833"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52651643","126.86235269"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.527666","126.85467255"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.5267804","126.8605661"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52643123","126.86290502"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52778954","126.85382703"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52784671","126.85267235"
"1538961","신정4동길(구)","양천구 신정동 902-0","NS","노상 주차장","1","시간제 주차장","02-2695-8597","0","미연계중","1","Y","유료","N","야간 미개방","0900","1900","0900","1300","0000","0000","2019-06-10 11:03:04","N","무료","Y","유료","130000","1147010100016","150","5","300","10","0","0","0","0","9000","37.52752368","126.85563004"
